CustomerID,Q109_1,QS2,QS3,AGE,hqAge,hqSportsParticipate_1,hqSportsParticipate_2,hqSportsParticipate_3,hqSportsParticipate_4,hqSportsParticipate_98,hqSportsEver_1,hqSportsEver_2,hqSportsEver_3,hqSportsEver_4,hqSportsEver_5,hqSportsEver_6,hqSportsEver_7,hqSportsEver_8,hqSportsEver_9,hqSportsEver_10,hqSportsEver_11,hqSportsEver_12,hqSportsEver_98,hqNumberOfSports_1,hqRun,hqCycle,hqTri,hqRunCycleTri,hqSpend,QS6_1,QS6_2,QS6_3,QS6_4,QS6_5,QS6_6,QS6_7,QS6_8,QS6_9,QS6_10,QS6_11,QS6_98,hqTrack,hqGPS,QS7_1,QS7_2,QS7_3,QS7_4,QS7_5,QS7_6,QS7_7,QS7_8,QS7_9,QS8,hqIndoorTrainer,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,cluster
759,non-sample,2,100,21,2,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,7,1,1,4,1,1,1,3,1,1,3,4,4,5,5,5,5,5,3,5,5,5,5,3,5,3
762,non-sample,1,99,22,2,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,9,2,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,5,1,3,3,3,3,3,2,1,3,3,3,2,2,3,4,1,4,4,2,3,1,2,4,3,1
769,non-sample,1,97,24,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,9,1,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,1,2,2,2,2,2,1,2,1,1,2,5,4,4,5,5,3,4,5,5,4,2,5,3
776,non-sample,1,95,26,3,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,7,2,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,3,3,4,2,4,4,3,4,3,4,4,5,5,4,5,5,5,5,3,5,3,1,5,2
777,non-sample,2,95,26,3,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,1,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,3,2,3,3,3,3,3,2,2,3,2,3,2,2,4,3,3,4,4,4,1,4,2
780,non-sample,1,95,26,3,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,10,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,3,2,2,2,2,2,3,1,3,3,4,4,4,3,4,3,3,4,3,2,2,4,2
783,non-sample,1,93,28,3,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,9,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,4,1,2,2,3,5,5,3,5,5,4,5,4,4,5,4,3
784,non-sample,1,93,28,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,11,1,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,3,4,2,2,2,3,3,2,1,3,3,3,4,4,3,4,3,2,4,4,3,4,3,2
785,non-sample,1,93,28,3,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,1,3,2,3,2,2,2,3,1,3,3,4,5,5,5,5,5,4,5,4,4,2,4,2
787,non-sample,1,93,28,3,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,1,2,1,3,1,1,2,2,1,2,4,3,4,4,1,5,2,1,2,3,3,1,4,2
788,non-sample,2,93,28,3,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,11,1,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,3,2,4,3,3,2,4,4,3,3,2,4,4,1,4,2,2,2,4,4,3,3,1
791,non-sample,1,92,29,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,10,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,5,1,3,4,2,2,2,2,2,2,4,4,4,5,5,5,5,5,4,5,4,4,3,1,4,2
792,non-sample,1,92,29,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,9,1,1,1,1,3,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,1,4,4,1,2,4,4,4,4,4,4,2,5,3,5,5,4,2,3,2,5,3,3,3,1
793,non-sample,1,92,29,3,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,2,1,1,3,2,1,3,1,1,3,2,4,4,4,3,5,3,4,5,5,5,3,4,3
795,non-sample,2,92,29,3,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,7,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,5,1,2,4,1,3,1,4,1,2,4,4,4,2,3,3,3,5,1,3,1,2,4,4,2,1
799,non-sample,1,92,29,3,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,11,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,2,4,1,3,2,2,3,2,1,3,3,3,4,5,2,5,3,2,4,4,4,2,3,2
804,non-sample,1,91,30,4,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,8,2,1,2,1,3,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2
805,non-sample,1,91,30,4,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,9,2,1,2,1,2,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,3,4,1,3,1,2,1,1,1,4,4,5,5,4,5,4,3,3,4,5,5,5,1,3
810,non-sample,1,90,31,4,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,6,2,1,2,1,3,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,5,1,3,4,1,3,3,1,2,3,2,2,3,2,5,5,1,4,5,2,4,1,1,2,4,1
811,non-sample,1,90,31,4,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,5,1,2,4,2,3,4,4,3,1,2,2,3,4,4,4,2,5,1,4,4,4,4,3,5,2
812,non-sample,1,90,31,4,1,1,NA,NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,10,2,1,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,3,2,3,2,1,1,3,2,2,3,2,3,4,2,3,2,2,4,5,5,1,2,1
813,non-sample,1,90,31,4,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,6,2,1,2,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,1,4,1,3,2,1,2,2,2,3,3,2,4,4,2,3,2,4,2,2,3,2,4,2
814,non-sample,1,90,31,4,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,12,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,4,1,2,3,2,3,1,1,2,1,3,4,3,4,5,4,4,5,3,3,4,5,4,1,4,2
815,non-sample,1,90,31,4,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,4,1,3,3,1,3,2,4,4,4,4,5,5,2,5,4,3,4,4,5,2,4,2
817,non-sample,1,90,31,4,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,12,1,1,2,1,3,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,1,1,1,1,1,1,1,1,1,3,1,5,5,5,5,5,5,5,5,5,5,5,4,3
821,non-sample,1,90,31,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,6,1,3,3,3,3,3,3,2,4,1,4,2,5,4,3,4,5,3,4,3,4,5,2,3,2
822,non-sample,1,90,31,4,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,1,1,3,1,3,1,2,3,2,1,1,3,4,5,5,3,5,2,2,3,4,1,3,3,2
824,non-sample,1,89,32,4,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,7,2,1,2,1,3,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6,1,1,2,1,2,2,1,2,4,2,3,3,3,4,4,3,5,3,4,4,5,4,1,3,2
825,non-sample,1,89,32,4,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,9,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,3,2,1,2,3,1
826,non-sample,1,89,32,4,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,12,1,1,2,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,3,4,3,3,1,3,3,3,2,3,3,4,5,4,4,5,3,5,4,1,4,3,4,2
828,non-sample,1,89,32,4,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,8,1,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,NA,3,4,2,3,2,3,3,1,3,3,4,5,5,4,4,4,3,3,5,3,2,1,3,2
830,non-sample,1,88,33,4,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,1,NA,7,1,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,3,1,4,1,3,2,1,3,2,3,4,4,4,3,5,4,4,5,5,5,1,5,2
831,non-sample,1,88,33,4,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,10,2,1,2,1,3,0,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,4,5,4,4,5,5,5,5,3
832,non-sample,2,88,33,4,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,1,0,6,1,1,4,1,4,1,1,1,1,1,4,3,1,1,5,1,1,1,5,5,1,1,5,5,1
834,non-sample,1,87,34,4,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,NA,3,4,1,3,1,3,3,3,3,3,4,2,4,3,3,5,3,4,4,4,4,1,5,2
835,non-sample,2,87,34,4,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,2,1,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,5,1,2,2,2,1,2,4,3,4,2,4,4,4,3,5,3,5,2,5,2,2,4,3,4,3
836,non-sample,1,87,34,4,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,7,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,5,1,1,4,3,3,3,4,3,2,2,2,2,2,4,4,2,4,4,2,4,5,5,4,1,1
837,non-sample,1,87,34,4,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,6,2,1,2,1,3,0,0,1,1,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,4,1,2,3,4,1,1,1,2,4,3,5,5,3,5,3,2,5,1,1,1,1,1
839,non-sample,1,87,34,4,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,3,1,4,2,1,3,2,4,3,3,4,4,5,3,5,5,5,5,1,3,3,4,2
843,non-sample,1,86,35,5,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,1,8,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,4,1,3,4,1,3,3,1,2,3,1,3,3,3,4,4,2,4,3,2,4,3,4,2,2,2
844,non-sample,1,86,35,5,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,8,1,1,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,1,2,1,2,1,2,1,1,1,2,3,5,5,5,4,5,4,4,5,5,5,3,5,3
845,non-sample,1,86,35,5,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,9,1,1,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,3,1,4,3,1,2,1,3,4,1,3,4,4,4,5,5,1,5,3,5,5,4,5,1,4,3
846,non-sample,1,86,35,5,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,9,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,4,3,1,3,2,3,3,2,3,3,3,3,4,4,2,4,4,3,4,4,4,3,2,2
849,non-sample,2,86,35,5,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,7,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,4,4,2,3,3,3,1,1,4,2,2,5,3,2,2,4,1,4,4,2,5,2,4,1
851,non-sample,1,86,35,5,1,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,11,1,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,5,1,2,2,2,2,1,2,1,1,2,3,2,4,4,5,3,5,4,3,5,4,3,1,4,2
854,non-sample,2,86,35,5,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,8,1,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,6,1,2,3,1,3,1,2,2,2,2,3,3,3,4,4,4,4,3,4,4,4,5,3,4,2
859,non-sample,1,85,36,5,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,1,1,1,8,2,1,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,NA,3,4,3,3,3,2,3,3,3,2,2,1,4,4,1,5,1,1,4,5,2,1,4,1
860,non-sample,1,85,36,5,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,8,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,1,3,1,2,4,3,2,3,3,4,4,5,5,4,2,5,4,4,3,2,3,3,3,2
862,non-sample,1,85,36,5,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,2,2,3,2,3,3,1,4,3,3,4,4,4,4,5,4,4,3,2,2,1,3,2
863,non-sample,1,85,36,5,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,8,1,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,4,1,1,2,1,2,1,2,2,1,2,4,3,3,3,5,4,5,3,4,4,1,2,4,4,3
865,non-sample,1,84,37,5,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,6,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,3,1,3,3,4,3,4,3,3,4,3,3,3,2,3,4,2,4,4,4,4,3,4,1,5,1
866,non-sample,1,84,37,5,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,1,NA,NA,1,8,2,1,2,1,3,0,0,0,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,1,2,3,2,1,2,2,3,3,4,5,5,4,5,2,4,4,4,4,2,3,2
867,non-sample,1,84,37,5,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,8,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,7,1,1,1,1,2,2,3,2,1,1,1,3,3,5,5,5,5,3,5,5,1,1,1,5,3
874,non-sample,1,83,38,5,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,8,1,1,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,5,1,1,4,1,2,4,4,1,4,1,4,3,2,4,4,2,5,5,3,1,3,4,1,3,1
875,non-sample,1,83,38,5,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,6,2,1,2,1,3,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,6,1,4,4,1,3,4,4,4,1,3,4,4,5,4,5,3,5,3,4,3,4,2,5,5,2
876,non-sample,2,83,38,5,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,9,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,1,4,2,2,2,3,2,3,1,1,3,4,4,2,4,4,2,3,4,2,4,3,5,2
881,non-sample,1,83,38,5,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,6,1,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,4,2,2,2,3,3,3,3,2,3,4,4,4,2,4,3,3,4,4,3,2,4,2
882,non-sample,1,83,38,5,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,7,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5,1,2,4,1,2,1,3,2,1,2,4,3,4,4,2,4,5,1,4,4,5,5,2,5,3
884,non-sample,1,82,39,5,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,10,2,1,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,2,4,1,3,3,3,3,3,2,2,2,3,3,4,3,4,1,3,4,4,4,1,3,2
885,non-sample,1,82,39,5,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,6,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,1,0,6,1,2,4,1,4,4,3,2,1,1,2,1,2,4,4,3,4,3,4,3,2,2,1,2,1
886,non-sample,2,82,39,5,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,3,2,2,3,2,3,1,4,2,3,5,2,4,4,5,4,3,2,4,4,3,2,1
887,non-sample,1,82,39,5,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,9,2,1,2,1,2,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,2,3,3,3,1,3,3,3,2,2,3,1,4,4,3,4,3,1,3,3,2,4,4,1
888,non-sample,2,82,39,5,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,4,2,1,2,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,1,4,1,4,2,2,1,1,1,4,3,5,5,5,2,5,4,5,4,3,3,1,5,3
897,non-sample,1,81,40,6,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,10,2,1,2,1,3,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,3,3,1,4,4,4,2,2,3,4,4,2,4,5,2,5,4,3,3,3,4,1,2,1
898,non-sample,1,81,40,6,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,4,1,1,2,1,2,4,1,1,4,4,4,5,5,5,5,4,3,4,3,1,5,3,3
899,non-sample,1,81,40,6,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,9,1,1,1,1,3,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,4,1,2,1,1,2,1,2,4,3,5,4,5,4,4,4,4,4,3,5,4,4,2
900,non-sample,1,81,40,6,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,9,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,1,2,4,1,2,1,3,1,2,2,3,3,4,4,5,4,5,3,4,5,5,3,3,4,2
901,non-sample,2,81,40,6,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,7,2,1,2,1,3,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,3,3,1,2,1,3,1,3,2,4,4,5,4,4,5,5,4,5,5,1,2,3,5,3
902,non-sample,1,81,40,6,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,4,2,3,2,3,1,2,2,2,1,2,4,4,3,3,3,2,4,3,3,3,2,2
903,non-sample,1,81,40,6,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,10,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,1,4,1,4,1,4,1,2,1,1,4,4,4,5,3,5,2,4,4,5,5,1,3,3
904,non-sample,1,81,40,6,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,10,1,1,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,3,2,2,2,3,3,3,4,3,4,5,4,3,4,5,4,4,4,4,3,4,5,2
905,non-sample,1,81,40,6,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,5,1,3,4,1,3,1,4,3,2,3,3,3,3,3,4,3,5,2,2,3,3,1,3,3,2
906,non-sample,1,81,40,6,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,11,2,1,2,1,3,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,5,1,3,3,2,2,1,3,3,2,3,4,2,5,4,4,4,5,4,5,4,4,2,3,4,2
925,non-sample,1,80,41,6,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,8,1,1,1,1,2,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,5,1,2,4,1,3,1,4,3,2,1,2,3,2,4,3,3,5,2,3,4,4,1,3,4,2
