CustomerID,Q109_1,QS2,QS3,AGE,hqAge,hqSportsParticipate_1,hqSportsParticipate_2,hqSportsParticipate_3,hqSportsParticipate_4,hqSportsParticipate_98,hqSportsEver_1,hqSportsEver_2,hqSportsEver_3,hqSportsEver_4,hqSportsEver_5,hqSportsEver_6,hqSportsEver_7,hqSportsEver_8,hqSportsEver_9,hqSportsEver_10,hqSportsEver_11,hqSportsEver_12,hqSportsEver_98,hqNumberOfSports_1,hqRun,hqCycle,hqTri,hqRunCycleTri,hqSpend,QS6_1,QS6_2,QS6_3,QS6_4,QS6_5,QS6_6,QS6_7,QS6_8,QS6_9,QS6_10,QS6_11,QS6_98,hqTrack,hqGPS,QS7_1,QS7_2,QS7_3,QS7_4,QS7_5,QS7_6,QS7_7,QS7_8,QS7_9,QS8,hqIndoorTrainer,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,cluster
1051,non-sample,1,69,52,8,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,7,2,1,2,1,3,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,3,4,1,2,2,3,2,3,2,3,3,4,4,5,5,5,3,5,4,1,1,1,2,2
1052,non-sample,1,69,52,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,3,3,1,3,2,2,2,2,4,3,3,2,4,4,3,4,3,2,4,3,2,2,4,2
1053,non-sample,1,69,52,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,9,1,1,1,1,3,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,4,4,1,3,1,4,3,4,1,1,4,4,4,4,4,5,4,5,4,1,2,4,4,3
1054,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,6,1,3,4,1,2,2,3,4,3,3,4,4,2,4,3,3,4,3,3,5,4,1,3,3,2
1055,non-sample,1,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,1,2,4,1,3,2,3,1,1,2,4,3,4,4,5,2,5,4,4,3,4,3,2,4,2
1056,non-sample,1,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,12,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,6,1,3,4,1,1,2,4,2,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,2
1057,non-sample,1,68,53,8,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,8,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,6,1,1,4,1,2,4,3,3,3,1,3,3,4,4,4,4,4,3,4,2,1,2,3,4,2
1058,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,5,2,1,2,1,3,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6,1,4,4,1,4,1,1,1,1,1,4,4,5,5,4,4,1,5,1,5,5,4,1,1,3
1059,non-sample,1,68,53,8,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,1,2,2,2,1,4,2,4,4,3,3,4,4,3,4,4,3,4,5,4,2,3,2
1060,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,3,1,2,1,2,3,4,2,4,3,5,4,2,5,5,4,5,4,5,4,3,4,3
1061,non-sample,1,68,53,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,7,2,1,2,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,NA,3,4,2,2,3,4,2,2,4,2,2,4,4,4,3,4,4,3,2,2,2,1,3,2
1062,non-sample,1,68,53,8,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,4,3,2,2,1,1,2,4,1,4,4,4,5,5,2,5,5,5,4,4,2,4,5,3
1063,non-sample,2,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,7,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,3,1,2,2,2,2,1,2,3,4,5,4,5,5,5,5,4,2,1,2,3,4,3
1064,non-sample,1,68,53,8,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,11,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,3,1,3,4,1,3,2,4,2,3,3,3,4,3,4,4,4,3,3,3,4,4,5,3,5,2
1065,non-sample,2,67,54,8,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,6,2,1,2,1,3,0,0,1,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,3,1,1,2,1,2,1,3,4,3,1,4,4,4,4,4,3,5,5,4,2,2,5,2,4,3
1067,non-sample,1,67,54,8,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,1,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,5,1,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,5,5,5,5,5,5,1,5,1
1068,non-sample,1,67,54,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,6,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,2,4,1,3,2,2,3,2,2,3,3,5,4,4,4,5,2,4,1,1,1,1,3,1
1069,non-sample,1,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,NA,6,2,1,2,1,3,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,4,4,3,2,3,1,3,4,2,3,2,3,2,4,3,4,3,5,4,4,3,1
1070,non-sample,1,66,55,9,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,5,1,3,4,2,4,3,1,2,2,4,3,3,2,4,5,3,5,4,3,4,5,5,1,4,2
1071,non-sample,2,66,55,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,5,2,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,3,1,4,4,3,3,4,4,2,1,2,2,1,2,5,3,1,4,2,3,1,1,1,4,1,1
1072,non-sample,1,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,7,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,2,1,2,1,2,2,3,2,3,2,2,4,4,3,5,1,4,5,5,5,1,4,2
1073,non-sample,1,66,55,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,6,2,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,5,1,2,4,1,4,2,1,2,1,4,4,3,5,5,5,4,5,4,4,4,4,4,2,4,2
1074,non-sample,2,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4,1,2,2,2,2,4,2,1,2,2,4,3,2,4,5,2,4,5,2,4,5,5,4,2,1
1075,non-sample,2,66,55,9,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,10,1,1,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,3,3,1,2,1,2,2,1,3,4,4,4,4,4,3,4,4,3,3,4,4,4,4,2
1077,non-sample,1,66,55,9,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,10,2,1,1,1,3,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,6,1,4,2,1,2,2,3,1,2,2,4,3,3,4,4,4,5,4,4,4,4,4,3,3,2
1078,non-sample,1,66,55,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,1,8,2,1,2,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,1,1,0,0,1,0,1,0,5,1,2,2,1,2,2,1,2,3,2,1,4,2,5,5,1,5,5,2,5,2,1,2,4,1
1079,non-sample,1,65,56,9,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,7,1,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,3,4,1,3,3,3,1,3,2,4,3,4,3,2,2,4,1,2,2,4,4,1,2,1
1080,non-sample,1,65,56,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,4,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,5,1,4,3,1,1,2,4,3,3,4,4,3,4,4,2,4,5,4,3,4,5,4,3,3,2
1081,non-sample,1,65,56,9,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA,1,9,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,2,2,1,3,2,1,2,4,3,4,4,4,4,3,5,5,4,5,3,5,5,2,4,3
1082,non-sample,1,65,56,9,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,7,1,1,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,5,1,2,3,4,2,2,3,2,3,3,4,3,3,3,3,3,4,1,4,4,3,2,3,3,2
1083,non-sample,1,65,56,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,5,1,3,4,1,3,3,3,3,2,3,4,4,4,4,2,3,5,4,4,4,1,2,2,4,2
1084,non-sample,2,65,56,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,1,NA,1,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,4,3,2,2,1,1,2,3,3,4,4,4,4,3,4,5,5,4,4,5,3,1,4,2
1085,non-sample,1,65,56,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,6,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,4,1,2,4,1,4,3,4,1,2,2,3,3,3,4,3,1,5,1,1,3,4,4,1,3,1
1086,non-sample,1,64,57,9,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,8,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,1,4,1,1,3,3,3,3,1,4,4,4,4,5,3,4,1,3,4,3,5,3,2,4,1
1087,non-sample,1,64,57,9,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,7,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,4,1,1,1,4,1,4,3,4,4,5,3,3,5,5,3,4,2,3,5,2,4,3
1088,non-sample,1,64,57,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,8,2,1,2,1,3,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,NA,4,3,1,3,1,2,3,4,4,4,3,5,4,4,4,5,3,4,5,3,3,2,4,2
1089,non-sample,1,64,57,9,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,6,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,6,1,3,4,1,2,3,2,1,2,3,4,3,2,4,2,2,2,2,2,4,4,4,4,2,1
1090,non-sample,1,64,57,9,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,8,1,1,1,1,3,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,5,1,4,3,1,3,2,2,2,3,2,4,3,5,5,5,5,5,4,4,4,5,4,3,3,2
1091,non-sample,1,64,57,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,1,NA,NA,1,8,2,1,2,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,4,4,4,4,4,4,3,4,4,4,4,3,2,4,1,1,5,1,1,5,5,1,3,1
1092,non-sample,2,64,57,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,1,8,2,1,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,4,1,2,3,2,3,3,2,2,3,2,2,3,2,4,4,3,5,3,3,2,1,3,1,3,2
1094,non-sample,1,64,57,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,4,2,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,6,1,3,4,1,2,2,3,3,2,2,4,3,4,4,4,2,4,2,3,4,5,3,2,3,2
1095,non-sample,1,64,57,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,4,2,1,2,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,5,1,3,3,1,3,3,1,2,3,1,3,2,3,4,5,2,5,3,2,4,4,2,3,4,2
1097,non-sample,1,63,58,9,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,4,1,3,4,2,4,3,1,2,2,2,3,3,2,4,3,1,2,3,1,2,2,2,3,2,1
1098,non-sample,1,63,58,9,1,1,NA,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,9,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,5,1,1,4,1,1,1,1,2,4,1,3,1,3,4,4,2,5,4,4,4,5,3,3,4,3
1099,non-sample,1,63,58,9,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,2,1,2,1,3,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,4,1,3,2,4,2,3,2,4,4,4,5,5,2,5,3,2,4,3,1,1,3,2
1100,non-sample,1,63,58,9,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,11,1,1,1,1,3,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,6,1,4,4,1,4,1,4,4,1,1,4,4,3,5,5,3,5,4,4,5,4,5,3,4,2
1101,non-sample,2,63,58,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,2,1,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,3,1,1,4,4,1,3,1,3,3,4,4,4,3,5,3,3,4,1,1,5,2,1
1103,non-sample,1,62,59,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,7,2,1,2,1,2,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,1,0,6,1,3,3,1,2,1,3,3,2,2,3,4,2,4,3,4,5,2,3,3,4,3,1,4,2
1104,non-sample,1,62,59,9,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,7,2,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,3,2,3,3,3,2,3,2,3,1,3,3,4,3,3,4,3,3,3,3,3,2,3,2
1107,non-sample,1,61,60,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,5,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,5,1,2,4,1,1,1,4,1,2,4,4,4,5,5,4,5,5,4,5,4,5,3,1,3,3
1108,non-sample,1,61,60,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,NA,NA,1,NA,6,2,1,2,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,1,1,6,1,1,3,1,2,2,4,2,1,1,1,3,4,4,4,3,4,2,2,5,4,3,4,3,2
1109,non-sample,1,61,60,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,4,2,1,2,1,3,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,4,4,1,1,4,4,4,1,4,4,4,1,3,5,1,1,1,1,2,1,1,2,3,1
1110,non-sample,1,61,60,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,2,4,2,3,2,3,2,2,2,4,3,5,4,3,4,4,3,1,4,2,1,1,3,2
1114,non-sample,1,60,61,10,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,9,1,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,3,1,2,1,2,2,3,2,4,4,2,4,4,3,4,4,4,4,4,4,2,4,2
1116,non-sample,1,60,61,10,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,8,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,4,4,1,1,1,2,1,3,3,1,4,4,5,4,1,5,2,1,5,5,5,2,4,3
1119,non-sample,1,59,62,10,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,5,2,1,2,1,3,0,0,1,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,6,1,4,3,1,1,1,2,1,3,3,4,4,5,5,4,4,5,3,5,4,4,4,3,4,2
1120,non-sample,2,59,62,10,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,7,1,1,1,1,3,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,4,1,4,3,1,4,1,4,4,1,1,4,4,5,2,1,5,5,2,3,3,1,1,1,5,1
1121,non-sample,1,59,62,10,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,6,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,1,1,4,1,4,4,4,1,4,3,4,2,4,5,5,3,4,4,4,5,5,5,1,4,2
1122,non-sample,2,59,62,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,7,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,4,3,3,3,3,3,2,4,3,3,5,5,2,3,5,3,3,5,3,3,3,3,2
1123,non-sample,2,59,62,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,4,1,3,3,4,1,4,2,4,3,4,4,5,4,5,1,4,4,2,4,3,4,2
1127,non-sample,1,58,63,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,4,2,1,2,1,3,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,4,4,1,4,4,4,3,1,3,4,4,5,5,5,4,5,2,4,3,1,3,2,2,1
1128,non-sample,1,58,63,10,NA,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,9,2,1,2,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,4,4,1,3,1,3,3,2,3,3,4,4,4,2,4,5,4,4,4,5,4,2,4,2
1129,non-sample,1,58,63,10,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,10,1,1,2,1,2,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,5,1,3,3,1,3,2,1,2,2,2,3,4,2,3,4,2,4,3,3,3,4,3,3,4,2
1131,non-sample,1,58,63,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,4,2,1,2,1,3,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,1,3,2,3,2,3,2,1,3,4,3,4,5,5,2,5,2,4,3,4,3,4,3,2
1132,non-sample,1,57,64,10,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,7,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,7,1,4,4,3,3,4,4,3,3,4,4,4,3,4,5,5,4,3,5,3,2,2,5,4,1
1133,non-sample,1,57,64,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,3,2,3,2,3,4,2,3,3,2,3,5,5,4,4,4,4,3,4,3,1,3,2
1134,non-sample,1,57,64,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,5,1,4,4,1,2,1,4,2,1,4,4,4,4,4,4,4,4,3,4,3,3,5,1,5,2
1135,non-sample,1,56,65,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,2,1,2,1,1,3,2,1,3,1,3,5,4,2,4,4,2,3,3,3,2,2,2
1136,non-sample,1,56,65,10,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,1,2,3,1,3,3,2,4,3,2,4,3,1,2,4,3,4,2,1,1,2,1
1137,non-sample,1,56,65,10,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,9,2,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,6,1,4,3,2,3,1,1,3,2,2,4,4,4,5,4,4,5,5,4,4,4,3,3,4,2
1138,non-sample,1,56,65,10,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,4,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,6,1,4,4,1,2,4,4,3,3,3,4,4,2,4,5,5,5,4,4,4,4,3,3,3,2
1139,non-sample,1,56,65,10,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5,1,3,3,4,2,2,2,3,4,3,3,2,4,4,3,4,4,4,4,3,2,2,3,3,2
1147,non-sample,1,97,24,2,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,4,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,6,1,3,4,1,2,1,4,4,2,3,4,3,4,4,3,5,5,4,4,3,4,4,2,4,2
